code_r;desig_r;dif;jour;month;mois;annee;num_man;code_p;design_p;poste;type_nav;nom_nav;sejour;num_gros;pavilion
505;CAP CARBON;00:45:00;9;2;"fevrier	";2014;3750;1;ENTREE;POSTE 19;NAVIRE CARBURANT;SOPHIA;1;20140162;ILES MARSHALL
506;CAP SIGLI;00:45:00;9;2;"fevrier	";2014;3750;1;ENTREE;POSTE 19;NAVIRE CARBURANT;SOPHIA;1;20140162;ILES MARSHALL
507;CAP BOUAK 2;00:34:46;9;2;"fevrier	";2014;3751;2;SORTIE;POSTE 13;CARGO;FLINTER GOA;2;20140145;ANTIGUA ET BARBUDA
505;CAP CARBON;00:35:00;9;2;"fevrier	";2014;3752;2;SORTIE;POSTE 15;CARGO;CS CIHAN;0;20140156;TURQUIE
506;CAP SIGLI;00:35:00;9;2;"fevrier	";2014;3752;2;SORTIE;POSTE 15;CARGO;CS CIHAN;0;20140156;TURQUIE
505;CAP CARBON;00:30:00;9;2;"fevrier	";2014;3753;2;SORTIE;POSTE 22;PORTE CONTENEURS;MAERSK FUNCHAL;1;20140159;ANTIGUA ET BARBUDA
506;CAP SIGLI;00:30:00;9;2;"fevrier	";2014;3753;2;SORTIE;POSTE 22;PORTE CONTENEURS;MAERSK FUNCHAL;1;20140159;ANTIGUA ET BARBUDA
507;CAP BOUAK 2;00:30:00;9;2;"fevrier	";2014;3753;2;SORTIE;POSTE 22;PORTE CONTENEURS;MAERSK FUNCHAL;1;20140159;ANTIGUA ET BARBUDA
507;CAP BOUAK 2;00:50:19;10;2;"fevrier	";2014;3754;3;MOUVEMENT QUAI/QUAI;POSTE 22;CARGO;WOLTHUSEN;4;20140150;ANTIGUA ET BARBUDA
505;CAP CARBON;01:05:00;10;2;"fevrier	";2014;3755;3;MOUVEMENT QUAI/QUAI;POSTE 21;CEREALIER;STAR CANOPUS;8;20140105;GRECE
506;CAP SIGLI;01:05:00;10;2;"fevrier	";2014;3755;3;MOUVEMENT QUAI/QUAI;POSTE 21;CEREALIER;STAR CANOPUS;8;20140105;GRECE
507;CAP BOUAK 2;01:05:00;10;2;"fevrier	";2014;3755;3;MOUVEMENT QUAI/QUAI;POSTE 21;CEREALIER;STAR CANOPUS;8;20140105;GRECE
505;CAP CARBON;01:25:00;10;2;"fevrier	";2014;3756;1;ENTREE;POSTE 21;CEREALIER;BASIC PRINCESSE;5;20140166;PANAMA
506;CAP SIGLI;01:25:00;10;2;"fevrier	";2014;3756;1;ENTREE;POSTE 21;CEREALIER;BASIC PRINCESSE;5;20140166;PANAMA
507;CAP BOUAK 2;01:25:00;10;2;"fevrier	";2014;3756;1;ENTREE;POSTE 21;CEREALIER;BASIC PRINCESSE;5;20140166;PANAMA
505;CAP CARBON;00:30:00;10;2;"fevrier	";2014;3757;2;SORTIE;POSTE 18;CARGO;VECTIS CASTLE;4;20140143;ROYAUME-UNI
506;CAP SIGLI;00:30:00;10;2;"fevrier	";2014;3757;2;SORTIE;POSTE 18;CARGO;VECTIS CASTLE;4;20140143;ROYAUME-UNI
505;CAP CARBON;00:30:20;10;2;"fevrier	";2014;3758;1;ENTREE;POSTE 18;CARGO;ODER;3;20140147;ANTIGUA ET BARBUDA
506;CAP SIGLI;00:30:20;10;2;"fevrier	";2014;3758;1;ENTREE;POSTE 18;CARGO;ODER;3;20140147;ANTIGUA ET BARBUDA
505;CAP CARBON;00:54:46;10;2;"fevrier	";2014;3759;2;SORTIE;POSTE 24;CARGO;CHL PROGRESSOR;4;20140152;SINGAPOUR
506;CAP SIGLI;00:54:46;10;2;"fevrier	";2014;3759;2;SORTIE;POSTE 24;CARGO;CHL PROGRESSOR;4;20140152;SINGAPOUR
507;CAP BOUAK 2;00:54:46;10;2;"fevrier	";2014;3759;2;SORTIE;POSTE 24;CARGO;CHL PROGRESSOR;4;20140152;SINGAPOUR
505;CAP CARBON;00:30:00;10;2;"fevrier	";2014;3760;1;ENTREE;POSTE 24;CARGO;VENNENDIEP;1;20140170;ALLEMAGNE
506;CAP SIGLI;00:30:00;10;2;"fevrier	";2014;3760;1;ENTREE;POSTE 24;CARGO;VENNENDIEP;1;20140170;ALLEMAGNE
505;CAP CARBON;00:25:00;10;2;"fevrier	";2014;3761;2;SORTIE;POSTE 19;NAVIRE CARBURANT;SOPHIA;1;20140162;ILES MARSHALL
506;CAP SIGLI;00:25:00;10;2;"fevrier	";2014;3761;2;SORTIE;POSTE 19;NAVIRE CARBURANT;SOPHIA;1;20140162;ILES MARSHALL
505;CAP CARBON;01:05:20;10;2;"fevrier	";2014;3762;1;ENTREE;POSTE 23;CARGO;ALIDA S;2;20140163;ITALIE
506;CAP SIGLI;01:05:20;10;2;"fevrier	";2014;3762;1;ENTREE;POSTE 23;CARGO;ALIDA S;2;20140163;ITALIE
505;CAP CARBON;00:55:00;10;2;"fevrier	";2014;3763;1;ENTREE;POSTE 19;CARGO;DELPHINA;2;20140149;MOLDAVIE
506;CAP SIGLI;00:55:00;10;2;"fevrier	";2014;3763;1;ENTREE;POSTE 19;CARGO;DELPHINA;2;20140149;MOLDAVIE
505;CAP CARBON;00:45:00;10;2;"fevrier	";2014;3764;2;SORTIE;POSTE 26;HUILIER;WAPPEN VON FLENSBURG;1;20140144;ROYAUME-UNI
506;CAP SIGLI;00:45:00;10;2;"fevrier	";2014;3764;2;SORTIE;POSTE 26;HUILIER;WAPPEN VON FLENSBURG;1;20140144;ROYAUME-UNI
505;CAP CARBON;00:30:06;10;2;"fevrier	";2014;3765;3;MOUVEMENT QUAI/QUAI;POSTE 09;RO/RO;HANSALAND;2;20140165;BAHAMAS
506;CAP SIGLI;00:30:06;10;2;"fevrier	";2014;3765;3;MOUVEMENT QUAI/QUAI;POSTE 09;RO/RO;HANSALAND;2;20140165;BAHAMAS
505;CAP CARBON;00:25:00;10;2;"fevrier	";2014;3766;2;SORTIE;POSTE 12;CARGO;MERCURY M;3;20140136;BELIZE
506;CAP SIGLI;00:25:00;10;2;"fevrier	";2014;3766;2;SORTIE;POSTE 12;CARGO;MERCURY M;3;20140136;BELIZE
507;CAP BOUAK 2;00:30:00;10;2;"fevrier	";2014;3767;1;ENTREE;POSTE 12;CARGO;MENAS;3;20140126;COOK  ISLAND
507;CAP BOUAK 2;00:40:00;11;2;"fevrier	";2014;3768;2;SORTIE;POSTE 14;CARGO;IBRAHIM BEY;4;20140124;PANAMA
505;CAP CARBON;00:55:01;11;2;"fevrier	";2014;3769;1;ENTREE;POSTE 14;CARGO;LADY REA;7;20140129;SIERRA LEONE
506;CAP SIGLI;00:55:01;11;2;"fevrier	";2014;3769;1;ENTREE;POSTE 14;CARGO;LADY REA;7;20140129;SIERRA LEONE
507;CAP BOUAK 2;00:05:00;11;2;"fevrier	";2014;3770;13;ENTREE  DIFERRER;POSTE 09;RO/RO;CARIBANA EXPRESS;1;20140171;PANAMA
506;CAP SIGLI;01:04:47;11;2;"fevrier	";2014;3771;1;ENTREE;POSTE 09;RO/RO;CARIBANA EXPRESS;1;20140171;PANAMA
506;CAP SIGLI;00:35:00;11;2;"fevrier	";2014;3772;2;SORTIE;POSTE 09;RO/RO;HANSALAND;2;20140165;BAHAMAS
507;CAP BOUAK 2;00:35:00;11;2;"fevrier	";2014;3772;2;SORTIE;POSTE 09;RO/RO;HANSALAND;2;20140165;BAHAMAS
505;CAP CARBON;00:25:00;11;2;"fevrier	";2014;3773;2;SORTIE;POSTE 01;NAVIRE CARBURANT;SARACENA;6;20140153;ITALIE
506;CAP SIGLI;00:25:00;11;2;"fevrier	";2014;3773;2;SORTIE;POSTE 01;NAVIRE CARBURANT;SARACENA;6;20140153;ITALIE
507;CAP BOUAK 2;00:25:00;11;2;"fevrier	";2014;3773;2;SORTIE;POSTE 01;NAVIRE CARBURANT;SARACENA;6;20140153;ITALIE
505;CAP CARBON;00:40:00;11;2;"fevrier	";2014;3774;2;SORTIE;POSTE 24;CARGO;VENNENDIEP;1;20140170;ALLEMAGNE
506;CAP SIGLI;00:40:00;11;2;"fevrier	";2014;3774;2;SORTIE;POSTE 24;CARGO;VENNENDIEP;1;20140170;ALLEMAGNE
507;CAP BOUAK 2;00:35:00;11;2;"fevrier	";2014;3775;2;SORTIE;RADE;CARGO;ATLAS WIND;24;20140039;MALTE
505;CAP CARBON;01:15:00;12;2;"fevrier	";2014;3776;1;ENTREE;POSTE 26;HUILIER;HARBOUR  FIRST;1;20140174;PORTUGAL
506;CAP SIGLI;01:15:00;12;2;"fevrier	";2014;3776;1;ENTREE;POSTE 26;HUILIER;HARBOUR  FIRST;1;20140174;PORTUGAL
507;CAP BOUAK 2;01:15:00;12;2;"fevrier	";2014;3776;1;ENTREE;POSTE 26;HUILIER;HARBOUR  FIRST;1;20140174;PORTUGAL
507;CAP BOUAK 2;00:20:06;12;2;"fevrier	";2014;3777;2;SORTIE;POSTE 22;CARGO;WOLTHUSEN;4;20140150;ANTIGUA ET BARBUDA
505;CAP CARBON;01:15:00;12;2;"fevrier	";2014;3779;1;ENTREE;POSTE 22;CARGO;MSC ADA;3;20140175;LIBERIA
506;CAP SIGLI;01:15:00;12;2;"fevrier	";2014;3779;1;ENTREE;POSTE 22;CARGO;MSC ADA;3;20140175;LIBERIA
507;CAP BOUAK 2;01:15:00;12;2;"fevrier	";2014;3779;1;ENTREE;POSTE 22;CARGO;MSC ADA;3;20140175;LIBERIA
505;CAP CARBON;00:29:54;12;2;"fevrier	";2014;3780;2;SORTIE;POSTE 19;CARGO;DELPHINA;2;20140149;MOLDAVIE
506;CAP SIGLI;00:29:54;12;2;"fevrier	";2014;3780;2;SORTIE;POSTE 19;CARGO;DELPHINA;2;20140149;MOLDAVIE
503;CHELIFF 6;00:49:46;12;2;"fevrier	";2014;3781;2;SORTIE;POSTE 09;RO/RO;CARIBANA EXPRESS;1;20140171;PANAMA
507;CAP BOUAK 2;01:00:00;12;2;"fevrier	";2014;3782;1;ENTREE;POSTE 11;CARGO;LAGUNA;4;20140157;TANZANIE
505;CAP CARBON;00:40:00;12;2;"fevrier	";2014;3783;2;SORTIE;POSTE 23;CARGO;ALIDA S;2;20140163;ITALIE
506;CAP SIGLI;00:40:00;12;2;"fevrier	";2014;3783;2;SORTIE;POSTE 23;CARGO;ALIDA S;2;20140163;ITALIE
505;CAP CARBON;01:10:14;13;2;"fevrier	";2014;3784;1;ENTREE;POSTE 24;HUILIER;BOCHEM SINGAPURA;1;20140178;SINGAPOUR
506;CAP SIGLI;01:10:14;13;2;"fevrier	";2014;3784;1;ENTREE;POSTE 24;HUILIER;BOCHEM SINGAPURA;1;20140178;SINGAPOUR
507;CAP BOUAK 2;01:10:14;13;2;"fevrier	";2014;3784;1;ENTREE;POSTE 24;HUILIER;BOCHEM SINGAPURA;1;20140178;SINGAPOUR
505;CAP CARBON;01:30:00;13;2;"fevrier	";2014;3785;1;ENTREE;POSTE 09;RO/RO;CAP CAMARAT;1;20140176;PANAMA
506;CAP SIGLI;01:30:00;13;2;"fevrier	";2014;3785;1;ENTREE;POSTE 09;RO/RO;CAP CAMARAT;1;20140176;PANAMA
505;CAP CARBON;00:44:46;13;2;"fevrier	";2014;3786;2;SORTIE;POSTE 21;CEREALIER;STAR CANOPUS;8;20140105;GRECE
506;CAP SIGLI;00:44:46;13;2;"fevrier	";2014;3786;2;SORTIE;POSTE 21;CEREALIER;STAR CANOPUS;8;20140105;GRECE
507;CAP BOUAK 2;00:44:46;13;2;"fevrier	";2014;3786;2;SORTIE;POSTE 21;CEREALIER;STAR CANOPUS;8;20140105;GRECE
505;CAP CARBON;00:40:00;13;2;"fevrier	";2014;3787;1;ENTREE;POSTE 16;CARGO;ARISTOKLIS K;4;20140154;CHYPRE
506;CAP SIGLI;00:40:00;13;2;"fevrier	";2014;3787;1;ENTREE;POSTE 16;CARGO;ARISTOKLIS K;4;20140154;CHYPRE
505;CAP CARBON;00:54:54;13;2;"fevrier	";2014;3788;1;ENTREE;POSTE 19;NAVIRE CARBURANT;SOPHIA;1;20140177;ILES MARSHALL
506;CAP SIGLI;00:54:54;13;2;"fevrier	";2014;3788;1;ENTREE;POSTE 19;NAVIRE CARBURANT;SOPHIA;1;20140177;ILES MARSHALL
507;CAP BOUAK 2;00:30:00;13;2;"fevrier	";2014;3789;1;ENTREE;POSTE 15;CARGO;HOPE L;2;20140164;PANAMA
505;CAP CARBON;00:39:46;13;2;"fevrier	";2014;3790;2;SORTIE;POSTE 26;HUILIER;HARBOUR  FIRST;1;20140174;PORTUGAL
506;CAP SIGLI;00:39:46;13;2;"fevrier	";2014;3790;2;SORTIE;POSTE 26;HUILIER;HARBOUR  FIRST;1;20140174;PORTUGAL
507;CAP BOUAK 2;00:39:46;13;2;"fevrier	";2014;3790;2;SORTIE;POSTE 26;HUILIER;HARBOUR  FIRST;1;20140174;PORTUGAL
507;CAP BOUAK 2;00:30:00;13;2;"fevrier	";2014;3791;2;SORTIE;POSTE 12;CARGO;MENAS;3;20140126;COOK  ISLAND
507;CAP BOUAK 2;00:25:00;13;2;"fevrier	";2014;3792;1;ENTREE;POSTE 12;CARGO;SOUTHERN BREEZE;3;20140169;MALTE
505;CAP CARBON;00:40:00;13;2;"fevrier	";2014;3793;2;SORTIE;POSTE 18;CARGO;ODER;3;20140147;ANTIGUA ET BARBUDA
506;CAP SIGLI;00:40:00;13;2;"fevrier	";2014;3793;2;SORTIE;POSTE 18;CARGO;ODER;3;20140147;ANTIGUA ET BARBUDA
507;CAP BOUAK 2;01:00:00;13;2;"fevrier	";2014;3794;1;ENTREE;POSTE 19;CARGO;GUNDEM 3;3;20140167;TURQUIE
505;CAP CARBON;01:10:19;14;2;"fevrier	";2014;3795;2;SORTIE;POSTE 24;HUILIER;BOCHEM SINGAPURA;1;20140178;SINGAPOUR
506;CAP SIGLI;01:10:19;14;2;"fevrier	";2014;3795;2;SORTIE;POSTE 24;HUILIER;BOCHEM SINGAPURA;1;20140178;SINGAPOUR
507;CAP BOUAK 2;01:10:19;14;2;"fevrier	";2014;3795;2;SORTIE;POSTE 24;HUILIER;BOCHEM SINGAPURA;1;20140178;SINGAPOUR
505;CAP CARBON;00:54:47;14;2;"fevrier	";2014;3796;1;ENTREE;POSTE 01;NAVIRE CARBURANT;SARACENA;5;20140185;ITALIE
506;CAP SIGLI;00:54:47;14;2;"fevrier	";2014;3796;1;ENTREE;POSTE 01;NAVIRE CARBURANT;SARACENA;5;20140185;ITALIE
507;CAP BOUAK 2;00:54:47;14;2;"fevrier	";2014;3796;1;ENTREE;POSTE 01;NAVIRE CARBURANT;SARACENA;5;20140185;ITALIE
505;CAP CARBON;00:35:00;14;2;"fevrier	";2014;3797;1;ENTREE;POSTE 26;GAZIER;BAROUDA;2;20140184;ALGERIE
506;CAP SIGLI;00:35:00;14;2;"fevrier	";2014;3797;1;ENTREE;POSTE 26;GAZIER;BAROUDA;2;20140184;ALGERIE
505;CAP CARBON;00:25:00;14;2;"fevrier	";2014;3798;2;SORTIE;POSTE 19;NAVIRE CARBURANT;SOPHIA;1;20140177;ILES MARSHALL
506;CAP SIGLI;00:25:00;14;2;"fevrier	";2014;3798;2;SORTIE;POSTE 19;NAVIRE CARBURANT;SOPHIA;1;20140177;ILES MARSHALL
505;CAP CARBON;00:35:00;14;2;"fevrier	";2014;3799;1;ENTREE;POSTE 24;CARGO;LIM;2;20140172;SAINT-VINCENT ET GRENADINE
506;CAP SIGLI;00:35:00;14;2;"fevrier	";2014;3799;1;ENTREE;POSTE 24;CARGO;LIM;2;20140172;SAINT-VINCENT ET GRENADINE
507;CAP BOUAK 2;00:35:00;14;2;"fevrier	";2014;3799;1;ENTREE;POSTE 24;CARGO;LIM;2;20140172;SAINT-VINCENT ET GRENADINE
506;CAP SIGLI;00:54:59;14;2;"fevrier	";2014;3800;1;ENTREE;POSTE 18;CARGO;SDS RAIN;6;20140180;ITALIE
505;CAP CARBON;00:30:00;14;2;"fevrier	";2014;3801;2;SORTIE;POSTE 09;RO/RO;CAP CAMARAT;1;20140176;PANAMA
506;CAP SIGLI;00:30:00;14;2;"fevrier	";2014;3801;2;SORTIE;POSTE 09;RO/RO;CAP CAMARAT;1;20140176;PANAMA
505;CAP CARBON;00:55:00;15;2;"fevrier	";2014;3802;2;SORTIE;POSTE 17;CEREALIER;IKAN JAHAN;12;20140015;PANAMA
506;CAP SIGLI;00:55:00;15;2;"fevrier	";2014;3802;2;SORTIE;POSTE 17;CEREALIER;IKAN JAHAN;12;20140015;PANAMA
507;CAP BOUAK 2;00:55:00;15;2;"fevrier	";2014;3802;2;SORTIE;POSTE 17;CEREALIER;IKAN JAHAN;12;20140015;PANAMA
505;CAP CARBON;01:45:00;15;2;"fevrier	";2014;3804;1;ENTREE;POSTE 17;CEREALIER;CLIPPER  IZUMO;9;20140055;PANAMA
506;CAP SIGLI;01:45:00;15;2;"fevrier	";2014;3804;1;ENTREE;POSTE 17;CEREALIER;CLIPPER  IZUMO;9;20140055;PANAMA
507;CAP BOUAK 2;01:45:00;15;2;"fevrier	";2014;3804;1;ENTREE;POSTE 17;CEREALIER;CLIPPER  IZUMO;9;20140055;PANAMA
505;CAP CARBON;00:50:00;15;2;"fevrier	";2014;3805;2;SORTIE;POSTE 22;CARGO;MSC ADA;3;20140175;LIBERIA
506;CAP SIGLI;00:50:00;15;2;"fevrier	";2014;3805;2;SORTIE;POSTE 22;CARGO;MSC ADA;3;20140175;LIBERIA
507;CAP BOUAK 2;00:50:00;15;2;"fevrier	";2014;3805;2;SORTIE;POSTE 22;CARGO;MSC ADA;3;20140175;LIBERIA
505;CAP CARBON;00:44:59;15;2;"fevrier	";2014;3806;1;ENTREE;POSTE 22;CARGO;DENIZHAN  BAYRAKTAR;0;20140179;TURQUIE
506;CAP SIGLI;00:44:59;15;2;"fevrier	";2014;3806;1;ENTREE;POSTE 22;CARGO;DENIZHAN  BAYRAKTAR;0;20140179;TURQUIE
505;CAP CARBON;02:00:00;15;2;"fevrier	";2014;3807;1;ENTREE;SPM;PETROLIER;SVET;2;20140192;LIBERIA
506;CAP SIGLI;02:00:00;15;2;"fevrier	";2014;3807;1;ENTREE;SPM;PETROLIER;SVET;2;20140192;LIBERIA
505;CAP CARBON;17:30:00;15;2;"fevrier	";2014;3808;7;ASSISTANCE SPM;SPM;PETROLIER;SVET;2;20140192;LIBERIA
503;CHELIFF 6;01:05:00;15;2;"fevrier	";2014;3809;2;SORTIE;POSTE 21;CEREALIER;BASIC PRINCESSE;5;20140166;PANAMA
506;CAP SIGLI;01:05:00;15;2;"fevrier	";2014;3809;2;SORTIE;POSTE 21;CEREALIER;BASIC PRINCESSE;5;20140166;PANAMA
507;CAP BOUAK 2;01:05:00;15;2;"fevrier	";2014;3809;2;SORTIE;POSTE 21;CEREALIER;BASIC PRINCESSE;5;20140166;PANAMA
507;CAP BOUAK 2;01:05:00;15;2;"fevrier	";2014;3810;1;ENTREE;POSTE 21;CARGO;SEA CARRIER;4;20140182;SINGAPOUR
507;CAP BOUAK 2;00:35:14;15;2;"fevrier	";2014;3811;2;SORTIE;POSTE 15;CARGO;HOPE L;2;20140164;PANAMA
507;CAP BOUAK 2;01:00:19;15;2;"fevrier	";2014;3812;1;ENTREE;POSTE 15;CARGO;STAPELMOOR;2;20140194;ANTIGUA ET BARBUDA
503;CHELIFF 6;00:40:00;15;2;"fevrier	";2014;3813;2;SORTIE;POSTE 22;CARGO;DENIZHAN  BAYRAKTAR;0;20140179;TURQUIE
506;CAP SIGLI;00:40:00;15;2;"fevrier	";2014;3813;2;SORTIE;POSTE 22;CARGO;DENIZHAN  BAYRAKTAR;0;20140179;TURQUIE
503;CHELIFF 6;01:19:54;15;2;"fevrier	";2014;3814;1;ENTREE;POSTE 23;PORTE CONTENEURS;MAERSK FUNCHAL;2;20140183;ANTIGUA ET BARBUDA
506;CAP SIGLI;01:19:54;15;2;"fevrier	";2014;3814;1;ENTREE;POSTE 23;PORTE CONTENEURS;MAERSK FUNCHAL;2;20140183;ANTIGUA ET BARBUDA
507;CAP BOUAK 2;01:19:54;15;2;"fevrier	";2014;3814;1;ENTREE;POSTE 23;PORTE CONTENEURS;MAERSK FUNCHAL;2;20140183;ANTIGUA ET BARBUDA
506;CAP SIGLI;01:10:00;16;2;"fevrier	";2014;3815;1;ENTREE;RADE;CARGO;ALFA TWILIGHT;7;20140186;MALTE
507;CAP BOUAK 2;00:35:20;16;2;"fevrier	";2014;3816;2;SORTIE;POSTE 12;CARGO;SOUTHERN BREEZE;3;20140169;MALTE
507;CAP BOUAK 2;00:35:00;16;2;"fevrier	";2014;3817;2;SORTIE;POSTE 11;CARGO;LAGUNA;4;20140157;TANZANIE
503;CHELIFF 6;00:34:41;16;2;"fevrier	";2014;3818;2;SORTIE;POSTE 26;GAZIER;BAROUDA;2;20140184;ALGERIE
505;CAP CARBON;00:34:41;16;2;"fevrier	";2014;3818;2;SORTIE;POSTE 26;GAZIER;BAROUDA;2;20140184;ALGERIE
507;CAP BOUAK 2;00:34:47;16;2;"fevrier	";2014;3819;1;ENTREE;POSTE 12;CARGO;GULF RIO;2;20140198;ST KITTS & NEVIS
503;CHELIFF 6;00:45:00;16;2;"fevrier	";2014;3820;1;ENTREE;POSTE 11;PORTE CONTENEURS;SABINA;1;20140197;SUISSE
505;CAP CARBON;00:45:00;16;2;"fevrier	";2014;3820;1;ENTREE;POSTE 11;PORTE CONTENEURS;SABINA;1;20140197;SUISSE
503;CHELIFF 6;01:05:00;16;2;"fevrier	";2014;3821;1;ENTREE;POSTE 26;CAR-FERRIES;TARIQ IBN ZIAD;18;20140201;ALGERIE
505;CAP CARBON;01:05:00;16;2;"fevrier	";2014;3821;1;ENTREE;POSTE 26;CAR-FERRIES;TARIQ IBN ZIAD;18;20140201;ALGERIE
505;CAP CARBON;00:25:00;16;2;"fevrier	";2014;3822;2;SORTIE;POSTE 19;CARGO;GUNDEM 3;3;20140167;TURQUIE
503;CHELIFF 6;00:39:41;16;2;"fevrier	";2014;3823;2;SORTIE;POSTE 24;CARGO;LIM;2;20140172;SAINT-VINCENT ET GRENADINE
505;CAP CARBON;00:39:41;16;2;"fevrier	";2014;3823;2;SORTIE;POSTE 24;CARGO;LIM;2;20140172;SAINT-VINCENT ET GRENADINE
507;CAP BOUAK 2;00:39:41;16;2;"fevrier	";2014;3823;2;SORTIE;POSTE 24;CARGO;LIM;2;20140172;SAINT-VINCENT ET GRENADINE
503;CHELIFF 6;00:50:20;16;2;"fevrier	";2014;3824;2;SORTIE;POSTE 24;CARGO;BEAUTRADER;2;20140199;PAYS-BAS
505;CAP CARBON;00:50:20;16;2;"fevrier	";2014;3824;2;SORTIE;POSTE 24;CARGO;BEAUTRADER;2;20140199;PAYS-BAS
506;CAP SIGLI;00:50:00;17;2;"fevrier	";2014;3825;1;ENTREE;POSTE 19;NAVIRE CARBURANT;SOPHIA;1;20140202;ILES MARSHALL
507;CAP BOUAK 2;00:50:00;17;2;"fevrier	";2014;3825;1;ENTREE;POSTE 19;NAVIRE CARBURANT;SOPHIA;1;20140202;ILES MARSHALL
506;CAP SIGLI;00:35:14;17;2;"fevrier	";2014;3826;2;SORTIE;POSTE 16;CARGO;ARISTOKLIS K;4;20140154;CHYPRE
507;CAP BOUAK 2;00:35:14;17;2;"fevrier	";2014;3826;2;SORTIE;POSTE 16;CARGO;ARISTOKLIS K;4;20140154;CHYPRE
505;CAP CARBON;01:05:00;17;2;"fevrier	";2014;3827;2;SORTIE;POSTE 23;PORTE CONTENEURS;MAERSK FUNCHAL;2;20140183;ANTIGUA ET BARBUDA
506;CAP SIGLI;01:05:00;17;2;"fevrier	";2014;3827;2;SORTIE;POSTE 23;PORTE CONTENEURS;MAERSK FUNCHAL;2;20140183;ANTIGUA ET BARBUDA
507;CAP BOUAK 2;01:05:00;17;2;"fevrier	";2014;3827;2;SORTIE;POSTE 23;PORTE CONTENEURS;MAERSK FUNCHAL;2;20140183;ANTIGUA ET BARBUDA
505;CAP CARBON;01:10:14;17;2;"fevrier	";2014;3828;1;ENTREE;POSTE 23;PORTE CONTENEURS;FIONA;2;20140187;GIBRALTAR
506;CAP SIGLI;01:10:14;17;2;"fevrier	";2014;3828;1;ENTREE;POSTE 23;PORTE CONTENEURS;FIONA;2;20140187;GIBRALTAR
507;CAP BOUAK 2;01:10:14;17;2;"fevrier	";2014;3828;1;ENTREE;POSTE 23;PORTE CONTENEURS;FIONA;2;20140187;GIBRALTAR
507;CAP BOUAK 2;00:14:59;17;2;"fevrier	";2014;3829;2;SORTIE;POSTE 15;CARGO;STAPELMOOR;2;20140194;ANTIGUA ET BARBUDA
505;CAP CARBON;00:25:00;17;2;"fevrier	";2014;3830;2;SORTIE;POSTE 11;PORTE CONTENEURS;SABINA;1;20140197;SUISSE
506;CAP SIGLI;00:25:00;17;2;"fevrier	";2014;3830;2;SORTIE;POSTE 11;PORTE CONTENEURS;SABINA;1;20140197;SUISSE
507;CAP BOUAK 2;01:00:19;17;2;"fevrier	";2014;3831;3;MOUVEMENT QUAI/QUAI;RADE;CARGO;ALFA TWILIGHT;7;20140186;MALTE
505;CAP CARBON;23:55:00;17;2;"fevrier	";2014;3832;1;ENTREE;POSTE 09;RO/RO;BALTIC EXCELLENT;3;20140191;FINLANDE
506;CAP SIGLI;23:55:00;17;2;"fevrier	";2014;3832;1;ENTREE;POSTE 09;RO/RO;BALTIC EXCELLENT;3;20140191;FINLANDE
505;CAP CARBON;01:30:01;18;2;"fevrier	";2014;3833;1;ENTREE;POSTE 15;CEREALIER;GENCO OCEAN;9;20140204;LIBERIA
506;CAP SIGLI;01:30:01;18;2;"fevrier	";2014;3833;1;ENTREE;POSTE 15;CEREALIER;GENCO OCEAN;9;20140204;LIBERIA
507;CAP BOUAK 2;01:30:01;18;2;"fevrier	";2014;3833;1;ENTREE;POSTE 15;CEREALIER;GENCO OCEAN;9;20140204;LIBERIA
505;CAP CARBON;06:20:00;17;2;"fevrier	";2014;3834;7;ASSISTANCE SPM;SPM;PETROLIER;SVET;2;20140192;LIBERIA
505;CAP CARBON;00:20:00;17;2;"fevrier	";2014;3835;2;SORTIE;SPM;PETROLIER;SVET;2;20140192;LIBERIA
505;CAP CARBON;00:45:00;18;2;"fevrier	";2014;3836;2;SORTIE;POSTE 14;CARGO;LADY REA;7;20140129;SIERRA LEONE
506;CAP SIGLI;00:45:00;18;2;"fevrier	";2014;3836;2;SORTIE;POSTE 14;CARGO;LADY REA;7;20140129;SIERRA LEONE
505;CAP CARBON;00:55:00;18;2;"fevrier	";2014;3837;1;ENTREE;POSTE 14;CARGO;NEREIDA;6;20140190;ALBANIE
506;CAP SIGLI;00:55:00;18;2;"fevrier	";2014;3837;1;ENTREE;POSTE 14;CARGO;NEREIDA;6;20140190;ALBANIE
506;CAP SIGLI;00:40:13;18;2;"fevrier	";2014;3838;2;SORTIE;POSTE 24;CARGO;BEAUTRADER;2;20140199;PAYS-BAS
507;CAP BOUAK 2;00:40:13;18;2;"fevrier	";2014;3838;2;SORTIE;POSTE 24;CARGO;BEAUTRADER;2;20140199;PAYS-BAS
507;CAP BOUAK 2;00:35:00;18;2;"fevrier	";2014;3839;2;SORTIE;POSTE 12;CARGO;GULF RIO;2;20140198;ST KITTS & NEVIS
507;CAP BOUAK 2;00:30:00;18;2;"fevrier	";2014;3840;1;ENTREE;POSTE 12;CARGO;ISKANDER;3;20140168;TUNISIE
505;CAP CARBON;01:20:00;18;2;"fevrier	";2014;3841;1;ENTREE;POSTE 24;CARGO;NICHIRIN;3;20140210;PANAMA
506;CAP SIGLI;01:20:00;18;2;"fevrier	";2014;3841;1;ENTREE;POSTE 24;CARGO;NICHIRIN;3;20140210;PANAMA
507;CAP BOUAK 2;01:20:00;18;2;"fevrier	";2014;3841;1;ENTREE;POSTE 24;CARGO;NICHIRIN;3;20140210;PANAMA
